1.000000 0.900846 0.901553 0.902846 0.904538 0.906419 0.908294 0.910005 0.911437 0.912516 0.913203 0.913485 0.913367 0.912870 0.912022 0.910857 0.909407 0.907710 0.905798 0.903703 0.901454 0.899078 0.896599 0.894037 0.891411 0.888737 0.886027 0.883294 0.880547 0.877793 0.875038 0.872287 0.869543 0.866807 0.864081 0.861364 0.858655 0.855953 0.853254 0.850556 0.847853 0.845142 0.842416 0.839670 0.836898 0.834091 0.831242 0.828343 0.825384 0.822357 0.819250 0.816054 0.812756 0.809346 0.805809 0.802133 0.798304 0.794307 0.790127 0.785747 0.781152 0.776322 0.771240 0.765886 0.760241 0.754283 0.747990 0.741340 0.734308 0.726869 0.718998 0.710665 0.701843 0.692502 0.682609 0.672130 0.661032 0.649277 0.636825 0.623637 0.609671 0.594882 0.579225 0.562655 0.545126 0.526593 0.507016 0.486357 0.464587 0.441688 0.417656 0.392510 0.366293 0.339087 0.311028 0.282341 0.253398 0.224825 0.197675 0.173668 0.000000 
1.000000 0.901289 0.901819 0.902813 0.904157 0.905718 0.907363 0.908971 0.910446 0.911716 0.912732 0.913465 0.913901 0.914039 0.913885 0.913453 0.912762 0.911830 0.910680 0.909331 0.907806 0.906124 0.904302 0.902359 0.900310 0.898168 0.895947 0.893655 0.891304 0.888900 0.886450 0.883959 0.881431 0.878870 0.876277 0.873653 0.870999 0.868313 0.865595 0.862841 0.860050 0.857216 0.854337 0.851408 0.848422 0.845373 0.842256 0.839062 0.835784 0.832413 0.828941 0.825357 0.821652 0.817815 0.813833 0.809696 0.805391 0.800903 0.796220 0.791326 0.786206 0.780844 0.775224 0.769326 0.763134 0.756627 0.749786 0.742588 0.735013 0.727037 0.718636 0.709783 0.700453 0.690617 0.680245 0.669308 0.657771 0.645602 0.632764 0.619222 0.604936 0.589867 0.573977 0.557225 0.539573 0.520984 0.501425 0.480870 0.459298 0.436700 0.413083 0.388468 0.362903 0.336470 0.309296 0.281592 0.253704 0.226216 0.200115 0.177025 0.000000 
1.000000 0.901196 0.901602 0.902374 0.903441 0.904715 0.906104 0.907521 0.908890 0.910149 0.911251 0.912161 0.912859 0.913332 0.913575 0.913589 0.913380 0.912956 0.912329 0.911511 0.910514 0.909352 0.908037 0.906581 0.904996 0.903293 0.901482 0.899570 0.897568 0.895480 0.893313 0.891073 0.888762 0.886384 0.883942 0.881437 0.878869 0.876239 0.873546 0.870788 0.867963 0.865069 0.862102 0.859057 0.855931 0.852719 0.849413 0.846009 0.842499 0.838876 0.835132 0.831257 0.827244 0.823082 0.818761 0.814270 0.809597 0.804731 0.799659 0.794366 0.788840 0.783064 0.777025 0.770705 0.764087 0.757154 0.749887 0.742266 0.734271 0.725879 0.717069 0.707816 0.698096 0.687882 0.677147 0.665861 0.653996 0.641519 0.628398 0.614600 0.600089 0.584832 0.568794 0.551940 0.534238 0.515659 0.496176 0.475769 0.454428 0.432148 0.408943 0.384838 0.359883 0.334156 0.307778 0.280946 0.253985 0.227443 0.202251 0.179955 0.000000 
1.000000 0.900697 0.901013 0.901620 0.902471 0.903507 0.904663 0.905874 0.907083 0.908239 0.909301 0.910236 0.911021 0.911638 0.912078 0.912334 0.912405 0.912292 0.911999 0.911532 0.910895 0.910098 0.909147 0.908051 0.906816 0.905451 0.903962 0.902356 0.900639 0.898815 0.896891 0.894869 0.892753 0.890546 0.888250 0.885866 0.883395 0.880837 0.878191 0.875457 0.872633 0.869716 0.866703 0.863592 0.860378 0.857057 0.853624 0.850072 0.846397 0.842591 0.838647 0.834557 0.830314 0.825908 0.821330 0.816570 0.811617 0.806461 0.801090 0.795491 0.789651 0.783557 0.777194 0.770547 0.763601 0.756338 0.748742 0.740793 0.732473 0.723762 0.714637 0.705077 0.695058 0.684555 0.673544 0.661997 0.649886 0.637182 0.623856 0.609877 0.595215 0.579837 0.563714 0.546818 0.529119 0.510595 0.491226 0.470998 0.449904 0.427948 0.405145 0.381525 0.357136 0.332054 0.306394 0.280340 0.254198 0.228487 0.204092 0.182488 0.000000 
1.000000 0.899880 0.900131 0.900614 0.901299 0.902143 0.903100 0.904123 0.905165 0.906186 0.907153 0.908035 0.908810 0.909461 0.909974 0.910340 0.910555 0.910613 0.910516 0.910263 0.909856 0.909299 0.908594 0.907747 0.906760 0.905640 0.904389 0.903013 0.901514 0.899898 0.898166 0.896321 0.894367 0.892304 0.890135 0.887860 0.885480 0.882994 0.880402 0.877703 0.874896 0.871978 0.868946 0.865798 0.862531 0.859139 0.855619 0.851965 0.848173 0.844235 0.840145 0.835897 0.831483 0.826894 0.822123 0.817159 0.811994 0.806617 0.801017 0.795183 0.789102 0.782762 0.776150 0.769251 0.762051 0.754534 0.746683 0.738481 0.729910 0.720951 0.711584 0.701788 0.691540 0.680818 0.669598 0.657854 0.645561 0.632692 0.619220 0.605117 0.590355 0.574907 0.558747 0.541850 0.524193 0.505756 0.486526 0.466493 0.445656 0.424021 0.401606 0.378443 0.354579 0.330087 0.305076 0.279720 0.254308 0.229335 0.205644 0.184650 0.000000 
1.000000 0.898814 0.899015 0.899404 0.899961 0.900653 0.901446 0.902305 0.903194 0.904079 0.904933 0.905729 0.906448 0.907072 0.907588 0.907986 0.908257 0.908396 0.908400 0.908266 0.907993 0.907582 0.907033 0.906347 0.905526 0.904572 0.903487 0.902273 0.900933 0.899468 0.897880 0.896170 0.894340 0.892391 0.890323 0.888137 0.885833 0.883410 0.880867 0.878204 0.875418 0.872507 0.869470 0.866302 0.863001 0.859563 0.855983 0.852258 0.848381 0.844347 0.840151 0.835785 0.831243 0.826517 0.821600 0.816482 0.811154 0.805608 0.799832 0.793817 0.787551 0.781021 0.774216 0.767121 0.759724 0.752008 0.743959 0.735561 0.726795 0.717644 0.708089 0.698110 0.687686 0.676795 0.665416 0.653525 0.641097 0.628108 0.614533 0.600347 0.585526 0.570045 0.553881 0.537014 0.519424 0.501096 0.482021 0.462192 0.441612 0.420291 0.398247 0.375514 0.352137 0.328187 0.303766 0.279040 0.254285 0.229972 0.206910 0.186463 0.000000 
1.000000 0.897547 0.897710 0.898028 0.898484 0.899056 0.899717 0.900438 0.901193 0.901954 0.902697 0.903400 0.904044 0.904614 0.905096 0.905481 0.905758 0.905922 0.905967 0.905889 0.905686 0.905355 0.904896 0.904307 0.903588 0.902740 0.901764 0.900658 0.899425 0.898064 0.896576 0.894961 0.893221 0.891354 0.889362 0.887242 0.884996 0.882621 0.880117 0.877482 0.874715 0.871812 0.868773 0.865593 0.862269 0.858798 0.855175 0.851397 0.847458 0.843352 0.839075 0.834621 0.829981 0.825150 0.820120 0.814883 0.809430 0.803752 0.797840 0.791683 0.785271 0.778593 0.771636 0.764387 0.756834 0.748962 0.740757 0.732202 0.723282 0.713980 0.704277 0.694154 0.683592 0.672571 0.661069 0.649065 0.636536 0.623460 0.609814 0.595576 0.580723 0.565235 0.549091 0.532274 0.514768 0.496563 0.477651 0.458030 0.437704 0.416686 0.394997 0.372668 0.349744 0.326293 0.302413 0.278261 0.254102 0.230386 0.207895 0.187943 0.000000 
1.000000 0.896116 0.896251 0.896513 0.896891 0.897368 0.897922 0.898531 0.899173 0.899825 0.900467 0.901080 0.901647 0.902153 0.902587 0.902936 0.903193 0.903350 0.903401 0.903341 0.903166 0.902872 0.902458 0.901922 0.901261 0.900475 0.899563 0.898524 0.897357 0.896062 0.894639 0.893088 0.891406 0.889595 0.887652 0.885578 0.883370 0.881028 0.878551 0.875935 0.873179 0.870281 0.867238 0.864046 0.860704 0.857206 0.853549 0.849729 0.845740 0.841578 0.837238 0.832712 0.827996 0.823081 0.817962 0.812629 0.807076 0.801293 0.795271 0.789001 0.782472 0.775673 0.768593 0.761220 0.753540 0.745541 0.737209 0.728527 0.719482 0.710056 0.700232 0.689992 0.679319 0.668193 0.656593 0.644501 0.631895 0.618755 0.605060 0.590789 0.575924 0.560446 0.544338 0.527584 0.510174 0.492099 0.473354 0.453940 0.433864 0.413139 0.391786 0.369838 0.347339 0.324351 0.300971 0.277347 0.253734 0.230567 0.208599 0.189105 0.000000 
1.000000 0.894551 0.894664 0.894883 0.895200 0.895601 0.896070 0.896588 0.897136 0.897697 0.898252 0.898784 0.899279 0.899722 0.900103 0.900410 0.900634 0.900768 0.900806 0.900741 0.900570 0.900287 0.899891 0.899377 0.898744 0.897989 0.897111 0.896109 0.894980 0.893723 0.892337 0.890822 0.889175 0.887396 0.885483 0.883435 0.881250 0.878926 0.876462 0.873855 0.871102 0.868202 0.865151 0.861946 0.858584 0.855062 0.851374 0.847517 0.843485 0.839275 0.834880 0.830295 0.825514 0.820529 0.815334 0.809922 0.804285 0.798414 0.792300 0.785933 0.779305 0.772405 0.765221 0.757741 0.749954 0.741847 0.733405 0.724616 0.715463 0.705931 0.696004 0.685665 0.674898 0.663682 0.652002 0.639837 0.627169 0.613979 0.600248 0.585959 0.571094 0.555637 0.539574 0.522893 0.505585 0.487643 0.469066 0.449857 0.430024 0.409581 0.388551 0.366965 0.344865 0.322312 0.299397 0.276265 0.253160 0.230503 0.209024 0.189960 0.000000 
1.000000 0.892874 0.892969 0.893156 0.893425 0.893767 0.894168 0.894613 0.895086 0.895571 0.896053 0.896516 0.896947 0.897333 0.897664 0.897928 0.898116 0.898222 0.898238 0.898158 0.897977 0.897691 0.897295 0.896786 0.896162 0.895419 0.894555 0.893568 0.892456 0.891217 0.889849 0.888351 0.886721 0.884957 0.883057 0.881020 0.878843 0.876525 0.874062 0.871454 0.868696 0.865787 0.862722 0.859500 0.856116 0.852566 0.848847 0.844954 0.840882 0.836627 0.832182 0.827543 0.822702 0.817654 0.812392 0.806908 0.801195 0.795245 0.789048 0.782596 0.775878 0.768886 0.761608 0.754033 0.746148 0.737942 0.729402 0.720513 0.711263 0.701635 0.691614 0.681185 0.670332 0.659037 0.647283 0.635054 0.622333 0.609101 0.595343 0.581042 0.566184 0.550755 0.534744 0.518140 0.500936 0.483130 0.464721 0.445714 0.426118 0.405949 0.385229 0.363988 0.342268 0.320127 0.297652 0.274984 0.252359 0.230184 0.209170 0.190518 0.000000 
1.000000 0.891103 0.891184 0.891345 0.891578 0.891874 0.892222 0.892609 0.893022 0.893446 0.893869 0.894275 0.894653 0.894991 0.895277 0.895502 0.895657 0.895734 0.895726 0.895627 0.895431 0.895133 0.894729 0.894216 0.893589 0.892846 0.891983 0.890999 0.889891 0.888656 0.887292 0.885798 0.884171 0.882409 0.880511 0.878473 0.876293 0.873970 0.871500 0.868881 0.866110 0.863185 0.860101 0.856855 0.853445 0.849865 0.846112 0.842181 0.838067 0.833765 0.829271 0.824577 0.819679 0.814569 0.809241 0.803688 0.797901 0.791874 0.785597 0.779062 0.772258 0.765177 0.757807 0.750139 0.742160 0.733858 0.725221 0.716236 0.706890 0.697168 0.687056 0.676540 0.665603 0.654231 0.642408 0.630117 0.617345 0.604075 0.590293 0.575985 0.561137 0.545740 0.529783 0.513258 0.496162 0.478492 0.460250 0.441443 0.422080 0.402179 0.381760 0.360854 0.339499 0.317754 0.295701 0.273478 0.251312 0.229602 0.209037 0.190789 0.000000 
1.000000 0.889249 0.889321 0.889462 0.889667 0.889928 0.890236 0.890579 0.890946 0.891324 0.891699 0.892061 0.892397 0.892695 0.892945 0.893138 0.893264 0.893315 0.893285 0.893167 0.892955 0.892643 0.892228 0.891705 0.891070 0.890320 0.889452 0.888463 0.887350 0.886111 0.884743 0.883244 0.881611 0.879842 0.877935 0.875887 0.873697 0.871360 0.868875 0.866238 0.863447 0.860499 0.857389 0.854115 0.850672 0.847057 0.843264 0.839291 0.835131 0.830779 0.826231 0.821480 0.816520 0.811345 0.805949 0.800323 0.794460 0.788352 0.781992 0.775370 0.768477 0.761303 0.753839 0.746074 0.737996 0.729595 0.720858 0.711773 0.702328 0.692509 0.682303 0.671695 0.660673 0.649221 0.637326 0.624973 0.612150 0.598841 0.585035 0.570720 0.555885 0.540521 0.524620 0.508177 0.491189 0.473657 0.455583 0.436975 0.417845 0.398207 0.378085 0.357506 0.336510 0.315150 0.293509 0.271718 0.250001 0.228747 0.208625 0.190778 0.000000 
1.000000 0.887324 0.887389 0.887516 0.887701 0.887937 0.888215 0.888527 0.888859 0.889202 0.889544 0.889872 0.890176 0.890445 0.890668 0.890835 0.890939 0.890970 0.890922 0.890787 0.890561 0.890236 0.889810 0.889276 0.888631 0.887872 0.886995 0.885997 0.884875 0.883626 0.882248 0.880737 0.879093 0.877311 0.875389 0.873325 0.871116 0.868760 0.866252 0.863591 0.860773 0.857795 0.854652 0.851342 0.847861 0.844203 0.840365 0.836342 0.832129 0.827721 0.823112 0.818296 0.813268 0.808020 0.802547 0.796840 0.790893 0.784697 0.778245 0.771528 0.764537 0.757262 0.749694 0.741823 0.733638 0.725128 0.716282 0.707089 0.697536 0.687611 0.677303 0.666597 0.655483 0.643946 0.631974 0.619555 0.606677 0.593327 0.579497 0.565174 0.550352 0.535022 0.519179 0.502820 0.485944 0.468551 0.450648 0.432242 0.413345 0.393973 0.374147 0.353895 0.333254 0.312277 0.291043 0.269681 0.248410 0.227610 0.207934 0.190495 0.000000 
1.000000 0.885334 0.885394 0.885512 0.885684 0.885903 0.886162 0.886452 0.886762 0.887082 0.887401 0.887708 0.887991 0.888239 0.888444 0.888595 0.888683 0.888700 0.888639 0.888493 0.888256 0.887921 0.887484 0.886941 0.886287 0.885518 0.884630 0.883621 0.882488 0.881226 0.879835 0.878309 0.876648 0.874849 0.872907 0.870822 0.868589 0.866207 0.863671 0.860978 0.858126 0.855110 0.851928 0.848574 0.845045 0.841336 0.837443 0.833362 0.829086 0.824610 0.819930 0.815039 0.809931 0.804599 0.799037 0.793237 0.787193 0.780896 0.774339 0.767514 0.760410 0.753021 0.745335 0.737344 0.729038 0.720406 0.711438 0.702124 0.692451 0.682410 0.671988 0.661174 0.649958 0.638328 0.626272 0.613781 0.600844 0.587451 0.573593 0.559263 0.544453 0.529160 0.513378 0.497107 0.480347 0.463100 0.445373 0.427175 0.408517 0.389415 0.369890 0.349969 0.329687 0.309096 0.288273 0.267344 0.246524 0.226184 0.206964 0.189946 0.000000 
1.000000 0.883284 0.883341 0.883454 0.883619 0.883830 0.884078 0.884357 0.884656 0.884964 0.885271 0.885566 0.885839 0.886078 0.886274 0.886416 0.886497 0.886507 0.886439 0.886286 0.886042 0.885701 0.885258 0.884707 0.884044 0.883266 0.882369 0.881348 0.880202 0.878926 0.877519 0.875976 0.874295 0.872473 0.870508 0.868395 0.866133 0.863718 0.861146 0.858415 0.855521 0.852459 0.849226 0.845819 0.842232 0.838461 0.834502 0.830349 0.825997 0.821441 0.816675 0.811694 0.806490 0.801058 0.795391 0.789482 0.783324 0.776909 0.770229 0.763277 0.756044 0.748521 0.740700 0.732572 0.724127 0.715357 0.706250 0.696798 0.686991 0.676818 0.666270 0.655337 0.644009 0.632276 0.620129 0.607559 0.594558 0.581118 0.567232 0.552895 0.538101 0.522847 0.507132 0.490955 0.474318 0.457226 0.439685 0.421704 0.403295 0.384474 0.365260 0.345680 0.325767 0.305572 0.285170 0.264684 0.244327 0.224463 0.205716 0.189137 0.000000 
1.000000 0.881176 0.881233 0.881345 0.881509 0.881718 0.881965 0.882242 0.882539 0.882847 0.883153 0.883448 0.883720 0.883960 0.884156 0.884299 0.884380 0.884390 0.884322 0.884169 0.883923 0.883579 0.883132 0.882576 0.881908 0.881122 0.880214 0.879183 0.878023 0.876731 0.875305 0.873742 0.872037 0.870189 0.868194 0.866048 0.863750 0.861294 0.858678 0.855899 0.852952 0.849833 0.846538 0.843064 0.839406 0.835558 0.831517 0.827276 0.822832 0.818177 0.813308 0.808217 0.802898 0.797346 0.791554 0.785514 0.779221 0.772666 0.765842 0.758741 0.751357 0.743680 0.735702 0.727416 0.718813 0.709883 0.700620 0.691013 0.681054 0.670735 0.660047 0.648981 0.637529 0.625685 0.613439 0.600785 0.587717 0.574228 0.560315 0.545973 0.531199 0.515992 0.500351 0.484279 0.467777 0.450852 0.433510 0.415760 0.397616 0.379091 0.360205 0.340981 0.321454 0.301671 0.281707 0.261683 0.241809 0.222442 0.204192 0.188078 0.000000 
1.000000 0.879012 0.879070 0.879185 0.879353 0.879568 0.879822 0.880107 0.880413 0.880730 0.881047 0.881352 0.881635 0.881884 0.882090 0.882243 0.882332 0.882350 0.882289 0.882140 0.881898 0.881556 0.881109 0.880551 0.879877 0.879085 0.878168 0.877124 0.875949 0.874639 0.873192 0.871603 0.869869 0.867988 0.865956 0.863769 0.861425 0.858918 0.856247 0.853407 0.850393 0.847203 0.843831 0.840273 0.836525 0.832582 0.828439 0.824091 0.819532 0.814757 0.809761 0.804537 0.799080 0.793384 0.787441 0.781246 0.774791 0.768071 0.761077 0.753804 0.746243 0.738387 0.730230 0.721763 0.712978 0.703870 0.694429 0.684648 0.674521 0.664040 0.653197 0.641987 0.630403 0.618438 0.606088 0.593346 0.580210 0.566674 0.552737 0.538396 0.523650 0.508499 0.492945 0.476991 0.460641 0.443899 0.426775 0.409278 0.391418 0.373211 0.354674 0.335830 0.316710 0.297363 0.277860 0.258323 0.238958 0.220117 0.202394 0.186775 0.000000 
