x 			 u
0.000000 	 0.000000
1.000000 	 -0.000000
2.000000 	 -0.000000
3.000000 	 0.000000
4.000000 	 0.000000
5.000000 	 -0.000000
6.000000 	 0.000000
7.000000 	 -0.000000
8.000000 	 0.000000
9.000000 	 -0.000000
10.000000 	 0.000000
11.000000 	 -0.000003
12.000000 	 0.000013
13.000000 	 -0.000048
14.000000 	 0.000139
15.000000 	 -0.000276
16.000000 	 -0.000154
17.000000 	 0.004536
18.000000 	 -0.016848
19.000000 	 0.052245
20.000000 	 1.705375
21.000000 	 1.040517
22.000000 	 0.984906
23.000000 	 1.007286
24.000000 	 0.996787
25.000000 	 1.001227
26.000000 	 0.999569
27.000000 	 1.000139
28.000000 	 0.999963
29.000000 	 1.000008
30.000000 	 0.999999
31.000000 	 1.000000
32.000000 	 1.000000
33.000000 	 1.000000
34.000000 	 1.000000
35.000000 	 1.000000
36.000000 	 1.000000
37.000000 	 1.000000
38.000000 	 1.000000
39.000000 	 1.000000
40.000000 	 1.000000
